z_soid,vszam,bevetel,haszonkulcs,vnap
3449,10,147488.0,14.657999999999998,3
3450,11,408848.0,9.377272727272729,119
3451,1,37787.0,6.37,179
3452,2,245480.0,10.75,49
3453,15,698687.0,10.452,258
3454,16,674300.0,9.71,3
3455,1,64150.0,59.61,29
3456,10,1118541.0,8.315999999999999,2
3457,1,203661.0,5.0,291
3458,1,48811.0,12.88,27
3459,15,439278.0,8.128000000000002,183
3460,37,2067676.0,14.67837837837838,43
3461,1,44874.0,6.05,295
3462,2,101732.0,5.0,380
3463,7,561221.0,15.677142857142856,234
3464,46,2967226.0,13.526086956521745,77
3465,20,594500.0,8.271999999999998,38
3466,15,382906.0,6.850666666666668,13
3467,16,927590.0,10.278750000000002,10
3468,14,454459.0,16.594285714285714,11
3469,13,1953527.0,7.727692307692307,24
3470,2,198976.0,7.24,494
3471,31,942887.0,11.080645161290324,13
3472,7,177172.0,6.840000000000001,7
3473,6,281102.0,6.516666666666667,419
3474,52,839110.0,7.855192307692308,8
3475,12,229833.0,7.6383333333333345,56
3476,16,317812.0,10.2275,6
3477,3,61480.0,9.803333333333333,387
3478,30,3127134.0,10.481666666666664,36
3479,1,90622.0,5.0,504
3480,7,339983.0,6.905714285714287,133
3481,11,689794.0,9.14090909090909,116
3482,6,184009.0,7.331666666666666,144
3483,15,500873.0,6.790666666666667,22
3484,21,1068883.0,9.683809523809524,2
3485,1,226567.0,5.0,7
3486,7,121006.0,6.022857142857142,265
3487,12,428519.0,3.540833333333333,2
3488,2,141512.0,5.77,448
3489,3,136117.0,5.946666666666668,463
3490,11,420426.0,11.022727272727272,218
3491,7,292055.0,10.205714285714285,161
3492,3,236843.0,6.996666666666667,310
3493,8,209786.0,5.808750000000001,95
3494,1,51260.0,5.0,169
3495,1,25961.0,6.62,235
3496,1,46378.0,9.01,595
3497,38,1272191.0,20.768684210526303,439
3498,6,240899.0,17.883333333333333,613
3499,1,48803.0,8.09,590
3500,12,153017.0,8.564166666666667,59
3501,10,144479.0,6.249999999999999,91
3502,1,107070.0,5.58,262
3503,16,1623924.0,6.909999999999998,33
3504,34,1610617.0,14.804705882352938,657
3505,8,47418.0,12.332499999999998,229
3506,1,12906.0,20.36,1185
3507,1,33850.0,13.12,357
3508,12,167775.0,16.15166666666667,75
3509,1,94480.0,15.72,922
3510,101,2634713.0,14.380198019801997,1
3511,3,207378.0,11.706666666666663,801
3512,10,159785.0,5.829999999999999,70
3513,7,184652.0,12.087142857142856,124
3514,1,33850.0,22.5,860
3515,1,84173.0,9.65,790
3516,4,133228.0,6.34,242
3517,3,92173.0,6.723333333333334,19
3518,31,1197785.0,10.732258064516136,439
3519,5,361079.0,11.398,78
3520,1,135055.0,5.0,301
3521,8,571865.0,10.7525,102
3522,1,102843.0,5.0,374
3523,77,1253239.0,14.625714285714286,135
3524,2,350377.0,11.67,554
3525,14,1238490.0,6.259999999999999,23
3526,1,63992.0,5.3,91
3527,1,133063.0,15.5,10
3528,2,281606.0,5.69,55
3529,5,543430.0,7.061999999999999,37
3530,3,245055.0,5.746666666666667,34
3531,28,1615109.0,10.126428571428573,10
3532,26,249801.0,10.921923076923076,15
3533,36,397301.0,11.055,6
3534,32,374689.0,11.302812499999998,15
3535,9,221039.0,10.916666666666666,49
3536,4,127371.0,6.0525,33
3537,12,1325149.0,10.499166666666666,503
3538,4,253376.0,11.98,378
3539,24,1455566.0,11.67625,6
3540,3,150922.0,5.006666666666667,308
3541,2,107102.0,5.0,27
3542,2,126818.0,4.99,37
3543,6,461787.0,8.943333333333333,291
3544,21,2920764.0,6.3723809523809525,14
3545,16,1445575.0,8.388125000000002,2
3546,11,1292348.0,6.15090909090909,16
3547,17,1815810.0,8.75294117647059,36
3548,5,332857.0,15.662,2
3549,11,475363.0,8.544545454545455,1
3550,52,1541680.0,12.54557692307692,1
3551,1,41787.0,5.01,334
3552,12,533446.0,6.198333333333333,31
3553,7,492859.0,6.114285714285714,111
3554,41,1676235.0,13.408292682926833,2
3555,6,333865.0,9.033333333333331,0
3556,23,649900.0,11.765217391304349,87
3557,1,61984.0,5.0,669
3558,2,76283.0,12.91,1
3559,6,1105267.0,10.201666666666666,105
3560,5,743046.0,5.244,234
3561,5,63914.0,14.21,1143
3562,43,447325.0,10.438372093023258,25
3563,22,385953.0,10.355454545454542,9
3564,56,507812.0,12.084821428571429,2
3565,122,1067448.0,15.117377049180336,14
3566,10,133866.0,9.561000000000002,8
3567,2,59739.0,5.36,857
3568,6,89710.0,14.128333333333332,500
3569,18,246174.0,8.341666666666667,8
3570,20,315287.0,10.579500000000005,4
3571,1,63394.0,5.0,309
3572,21,436285.0,22.10238095238095,602
3573,1,85606.0,5.0,351
3574,23,201700.0,12.479565217391308,1
3575,1,7630.0,20.8,769
3576,3,25488.0,18.656666666666663,928
3577,22,83834.0,16.077727272727277,429
3578,59,1971225.0,5.345762711864407,123
3579,8,399785.0,6.15875,193
3580,130,4201250.0,7.222769230769225,21
3581,44,1749697.0,8.087954545454544,28
3582,6,264724.0,5.013333333333333,225
3583,1,79520.0,10.56,586
3584,49,1457089.0,10.589795918367347,3
3585,10,178096.0,6.678999999999999,17
3586,12,423166.0,12.519999999999998,3
3587,3,100772.0,13.446666666666667,668
3588,15,762621.0,11.524666666666668,38
3589,1,119677.0,18.39,1280
3590,2,106386.0,12.46,585
3591,25,2227543.0,13.412399999999998,696
3592,5,204504.0,12.916,16
3593,41,1316139.0,16.949268292682934,6
3594,53,970330.0,12.787358490566046,4
3595,3,83441.0,11.823333333333332,1249
3596,1,50071.0,14.91,1270
3597,12,652120.0,15.379166666666668,1238
3598,19,302174.0,15.851052631578945,633
3599,4,234425.0,12.14,549
3600,1,48811.0,12.78,1022
3601,6,238464.0,10.24,872
3602,86,3625608.0,9.367558139534884,0
3603,45,751079.0,12.553555555555548,1
3604,1,27551.0,23.11,1261
3605,7,218645.0,7.538571428571428,32
3606,1,160.0,25.0,1199
3607,8,251827.0,8.9875,3
3608,1,1086.0,22.3,914
3609,18,504460.0,4.849444444444446,16
3610,18,1273066.0,9.032777777777776,3
3611,11,404434.0,9.02818181818182,311
3612,4,52961.0,19.65,1086
3613,33,262753.0,21.8221212121212,121
3614,2,46716.0,8.004999999999999,421
3615,3,4794.0,17.976666666666667,799
3616,1,512.0,16.63,936
3617,1,5120.0,16.63,844
3618,1,13063.0,30.63,415
3619,10,212983.0,18.027,707
3620,4,2894.0,21.2675,885
3621,1,63772.0,20.12,870
3622,1,9205.0,12.53,1066
3623,1,62984.0,13.67,1204
3624,4,58087.0,13.6375,981
3625,65,1703830.0,10.525230769230769,7
3626,1,50386.0,21.71,1259
3627,2,34062.0,33.78,36
3628,1,21882.0,15.24,1142
3629,3,77930.0,13.966666666666669,368
3630,5,94693.0,14.246,294
3631,16,701168.0,8.718124999999999,22
3632,1,44795.0,13.98,764
3633,5,215637.0,11.17,13
3634,5,175779.0,11.435999999999998,495
3635,5,141062.0,10.742,606
3636,16,252433.0,18.861875,169
3637,6,153599.0,4.951666666666666,104
3638,1,73866.0,2.49,2
3639,3,91803.0,9.486666666666666,888
3640,4,41110.0,8.575,205
3641,11,107330.0,6.971818181818182,128
3642,1,46449.0,16.0,176
3643,2,78582.0,9.1,981
3644,49,1745436.0,9.06489795918367,7
3645,9,245592.0,12.678888888888888,26
3646,5,149575.0,7.634,357
3647,3,32503.0,8.046666666666667,425
3648,5,54322.0,6.928,5
3649,10,933387.0,19.111,90
3650,7,262937.0,12.905714285714284,41
3651,3,28558.0,16.926666666666666,127
3652,3,39069.0,8.83,781
3653,42,2301724.0,14.151190476190475,129
3654,16,977509.0,10.9775,170
3655,6,440716.0,8.505,24
3656,5,130378.0,4.85,5
3657,2,225172.0,8.395,227
3658,3,91796.0,5.52,29
3659,22,1974161.0,10.542272727272726,132
3660,20,590695.0,4.781999999999999,9
3661,14,340169.0,10.30714285714286,290
3662,11,999188.0,9.426363636363636,413
3663,2,149448.0,31.58,74
3664,2,212440.0,30.61,973
3665,1,38575.0,22.72,901
3666,16,522416.0,7.984375,25
3667,3,234630.0,5.98,2
3668,15,501895.0,4.76,3
3669,1,45661.0,14.03,1046
3670,7,810773.0,11.151428571428571,533
3671,2,53528.0,15.58,927
3672,1,40528.0,5.01,687
3673,13,100289.0,20.68923076923077,23
3674,7,392957.0,11.915714285714287,499
3675,27,586961.0,8.024444444444443,6
3676,19,848526.0,7.810000000000002,22
3677,23,3061388.0,10.75434782608696,24
3678,22,698229.0,22.08227272727272,91
3679,39,2293464.0,9.634358974358973,4
3680,14,1333662.0,9.859285714285717,91
3681,3,220613.0,13.3,14
3682,1,125906.0,5.87,534
3683,10,370493.0,6.001,7
3684,3,336189.0,10.196666666666667,210
3685,1,151961.0,20.11,1211
3686,6,442457.0,11.125,16
3687,17,493409.0,13.786470588235296,424
3688,46,3255873.0,13.236739130434785,1
3689,8,481411.0,13.54,8
3690,7,120337.0,10.29714285714286,914
3691,30,895151.0,9.07233333333333,209
3692,4,130906.0,9.405,472
3693,7,638251.0,6.504285714285714,59
3694,7,198369.0,11.391428571428568,7
3695,7,299433.0,6.602857142857141,36
3696,2,199126.0,5.94,2
3697,4,167276.0,4.77,55
3698,1,43299.0,3.06,28
3699,2,281087.0,2926.23,1179
3700,2,228331.0,10.635,459
3701,1,145504.0,15.01,1192
3702,3,46352.0,20.8,128
3703,1,1630.0,20.03,192
3704,5,7835.0,20.166000000000004,9
3705,4,221113.0,16.31,63
3706,1,107990.0,17.39,896
3707,1,10465.0,20.43,586
3708,23,730189.0,10.688260869565218,699
3709,1,7079.0,20.99,247
3710,36,1258066.0,6.388611111111113,180
3711,16,624708.0,7.772500000000001,31
3712,12,273392.0,13.949999999999998,41
3713,9,176133.0,12.82888888888889,25
3714,2,71654.0,5.41,24
3715,6,240702.0,17.905,218
3716,5,91952.0,9.498,119
3717,1,63386.0,14.23,722
3718,48,562073.0,41.08687500000004,3
3719,3,54780.0,14.106666666666667,69
3720,14,340114.0,15.314285714285717,745
3721,91,2838836.0,14.874945054945066,9
3722,4,49291.0,6.2125,634
3723,4,47472.0,5.790000000000001,23
3724,1,49819.0,5.01,558
3725,4,77780.0,7.275,9
3726,1,18512.0,4.99,929
3727,9,99529.0,13.505555555555556,152
3728,2,82740.0,5.01,282
3729,2,183228.0,5.0,482
3730,1,279520.0,18.97,554
3731,1,11331.0,10.41,576
3732,3,388480.0,19.98333333333333,699
3733,4,458707.0,18.7525,360
3734,1,21866.0,5.01,1000
3735,9,1317898.0,19.596666666666668,201
3736,7,308638.0,8.877142857142857,162
3737,4,165741.0,10.0975,939
3738,2,78811.0,11.09,1063
3739,1,44087.0,12.44,1168
3740,5,220591.0,5.908,61
3741,13,900575.0,4.496153846153846,97
3742,14,274808.0,23.07357142857143,443
3743,1,34638.0,25.0,1074
3744,1,172433.0,19.02,560
3745,1,58260.0,25.0,170
3746,2,155882.0,8.0,1021
3747,5,151472.0,11.594,34
3748,52,2777723.0,16.73057692307692,37
3749,1,106142.0,9.69,408
3750,25,81783.0,19.4332,29
3751,49,3931414.0,8.709591836734692,1
3752,92,8734971.0,8.011847826086953,93
3753,75,7422526.0,13.402000000000005,18
3754,2,108787.0,3.75,171
3755,44,4683234.0,6.299772727272725,1
3756,6,531747.0,8.823333333333332,56
3757,1,41630.0,9.01,1043
3758,13,484260.0,21.791538461538455,399
3759,1,14280.0,5.01,909
3760,1,49598.0,24.99,330
3761,3,616535.0,9.446666666666667,213
3762,3,46607.0,17.323333333333334,57
3763,1,97630.0,19.23,586
3764,1,56512.0,11.48,556
3765,2,215890.0,13.85,545
3766,2,318094.0,19.1,559
3767,1,211882.0,21.87,736
3768,1,40937.0,21.87,914
3769,2,125811.0,18.75,15
3770,1,129921.0,7.49,413
3771,3,125173.0,15.223333333333334,53
3772,7,408393.0,11.955714285714285,498
3773,1,31882.0,5.0,774
3774,4,274386.0,16.545,420
3775,62,1811178.0,9.756774193548388,6
3776,20,959288.0,7.402000000000001,25
3777,1,122827.0,10.88,532
3778,1,35425.0,5.34,44
3779,4,258732.0,8.41,79
3780,2,72039.0,12.14,410
3781,2,105852.0,33.925,90
3782,1,169992.0,25.0,392
3783,2,205496.0,13.765,701
3784,1,44862.0,14.12,455
3785,1,42437.0,14.12,556
3786,1,17364.0,42.85,674
3787,1,31103.0,25.0,349
3788,1,41828.0,25.0,289
3789,1,73823.0,25.0,1037
3790,1,8654.0,39.24,906
3791,2,20620.0,29.02,566
3792,1,12684.0,42.85,676
3793,8,198041.0,39.39875,76
3794,1,109622.0,5.0,871
3795,3,405198.0,6.760000000000001,686
3796,13,270898.0,6.839230769230768,310
3797,21,233914.0,6.187619047619049,5
3798,8,142332.0,8.173749999999998,220
3799,4,720440.0,12.64,770
3800,53,1164488.0,6.591698113207547,49
3801,37,555113.0,7.185135135135142,10
3802,78,1956442.0,7.206794871794877,3
3803,31,1051349.0,7.467096774193552,17
3804,29,1276299.0,7.506206896551726,5
3805,88,2427473.0,8.150568181818185,47
3806,9,641600.0,8.077777777777778,109
3807,9,617824.0,18.703333333333333,454
3808,4,312065.0,16.4,280
3809,13,183933.0,21.529999999999998,32
3810,21,165695.0,12.941904761904762,85
3811,46,521047.0,25.6954347826087,15
3812,92,2136709.0,9.29,16
3813,34,963184.0,12.272647058823525,88
3814,18,257543.0,9.639444444444448,0
3815,4,179780.0,9.39,252
3816,5,390005.0,7.438000000000001,440
3817,3,275835.0,5.413333333333334,771
3818,2,161402.0,12.035,813
3819,1,29780.0,10.17,556
3820,4,526929.0,16.665,7
3821,2,29701.0,5.885,274
3822,1,245661.0,15.23,1106
3823,59,4008113.0,11.555423728813563,56
3824,39,1879033.0,11.013589743589742,2
3825,53,2898232.0,12.807169811320763,2
3826,13,375900.0,14.891538461538463,10
3827,1,19922.0,4.96,766
3828,3,34071.0,10.26,983
3829,3,44655.0,10.1,253
3830,1,15976.0,5.8,79
3831,1,38189.0,6.74,80
3832,2,157464.0,67.125,933
3833,9,783107.0,7.415555555555557,16
3834,33,739386.0,7.962121212121214,11
3835,1,68197.0,4.99,908
3836,2,101449.0,5.175,233
3837,20,178686.0,9.333500000000004,31
3838,5,236955.0,14.220000000000002,374
3839,1,57472.0,6.2,973
3840,6,588922.0,13.36,964
3841,2,81874.0,13.55,893
3842,5,434950.0,10.916,35
3843,2,99953.0,9.07,519
3844,5,676417.0,10.544,413
3845,10,22266.0,21.71,16
3846,5,281458.0,11.46,858
3847,11,1123966.0,19.255454545454544,845
3848,6,320628.0,5.8133333333333335,835
3849,1,57480.0,13.82,940
3850,3,183102.0,11.24,528
3851,1,118646.0,5.0,940
3852,41,1478019.0,12.247073170731706,46
3853,13,1147715.0,11.933846153846154,231
3854,1,83409.0,5.0,519
3855,1,163771.0,7.99,908
3856,1,398417.0,11.37,258
3857,4,477903.0,22.12,437
3858,1,97630.0,11.58,853
3859,5,426069.0,24.976,240
3860,4,142440.0,7.115,147
3861,7,354554.0,7.107142857142857,174
3862,1,56921.0,5.0,220
3863,2,114158.0,10.965,561
3864,1,30861.0,7.05,282
3865,1,56819.0,5.0,758
3866,1,34244.0,9.39,574
3867,4,130622.0,7.45,480
3868,2,120512.0,5.375,237
3869,2,156834.0,5.0,44
3870,4,106693.0,13.7,83
3871,1,59764.0,5.17,623
3872,8,402171.0,14.60125,100
3873,5,81598.0,12.892,133
3874,6,153630.0,6.976666666666667,4
3875,1,38575.0,16.32,930
3876,10,194561.0,9.306,16
3877,1,16055.0,11.66,780
3878,3,115363.0,9.416666666666666,267
3879,1,141716.0,8.01,518
3880,3,120986.0,12.386666666666663,119
3881,3,71638.0,10.536666666666669,766
3882,6,197986.0,14.464999999999998,540
3883,1,69519.0,12.21,850
3884,3,59817.0,5.57,51
3885,10,208346.0,12.61,35
3886,8,166849.0,8.197500000000002,31
3887,2,84685.0,9.495,8
3888,18,756158.0,13.039444444444449,531
3889,2,45512.0,10.035,380
3890,4,80678.0,12.115,716
3891,3,125252.0,8.38,549
3892,2,158260.0,10.8,787
3893,3,90914.0,5.95,163
3894,1,33780.0,17.18,1023
3895,2,99196.0,16.7,1037
3896,1,62976.0,9.23,897
3897,1,30701.0,6.5,919
3898,1,43583.0,5.0,605
3899,2,105465.0,10.715,547
3900,1,45661.0,15.12,920
3901,1,44874.0,13.13,851
3902,2,91322.0,15.12,573
3903,1,39717.0,4.99,177
3904,5,324882.0,5.004,22
3905,1,45661.0,20.61,532
3906,11,565222.0,9.815454545454545,59
3907,8,695584.0,5.50875,10
3908,1,61409.0,12.36,928
3909,3,184228.0,8.07,404
3910,2,152740.0,5.15,34
3911,1,54008.0,10.66,587
3912,2,113190.0,9.27,48
3913,1,110228.0,15.09,457
3914,1,60181.0,5.01,457
3915,1,104165.0,6.6,113
3916,2,84094.0,4.99,787
3917,1,91433.0,8.99,84
3918,2,45747.0,5.88,596
3919,4,221151.0,5.595000000000001,9
3920,3,43739.0,14.13,144
3921,4,112417.0,5.995,17
3922,1,30339.0,5.0,401
3923,7,167480.0,12.151428571428571,137
3924,7,163896.0,6.134285714285714,209
3925,1,43220.0,8.96,892
3926,1,34638.0,20.15,168
3927,1,69283.0,15.4,1014
3928,2,319670.0,5.4,901
3929,4,278614.0,9.3775,106
3930,1,44874.0,13.13,931
3931,1,33850.0,17.42,908
3932,9,873304.0,14.22777777777778,31
3933,4,174952.0,6.547499999999999,83
3934,1,77945.0,7.99,616
3935,1,37567.0,5.01,87
3936,1,19087.0,9.49,31
3937,2,229441.0,8.655000000000001,310
3938,4,196819.0,11.345000000000002,626
3939,5,457362.0,12.034,532
3940,9,821885.0,9.603333333333332,146
3941,2,52795.0,5.02,241
3942,12,479723.0,9.9,9
3943,1,111803.0,10.61,493
3944,1,239400.0,6.24,693
3945,1,43299.0,9.16,662
3946,1,28263.0,5.56,778
3947,4,160872.0,7.4375,360
3948,1,88969.0,6.69,245
3949,3,309426.0,15.57,411
3950,5,235322.0,11.714,209
3951,2,92071.0,6.555,231
3952,1,53535.0,5.11,916
3953,1,43299.0,8.12,858
3954,4,171622.0,14.93,969
3955,3,158731.0,8.41,643
3956,35,1391450.0,10.96685714285714,7
3957,2,576843.0,6.015000000000001,306
3958,1,43827.0,7.17,1
3959,1,47063.0,9.59,66
3960,2,174032.0,5.0,114
3961,1,44732.0,5.0,105
3962,1,70669.0,5.0,332
3963,1,75189.0,5.0,60
3964,1,83339.0,7.9,92
3965,1,102354.0,5.02,892
3966,6,169567.0,12.135,49
3967,47,627438.0,21.857234042553195,31
3968,1,28339.0,12.39,529
3969,23,203740.0,9.848695652173914,0
3970,34,383481.0,10.931470588235296,16
3971,1,44874.0,9.46,280
3972,2,243253.0,5.55,226
3973,3,428858.0,5.02,28
3974,1,34638.0,6.78,422
3975,3,55228.0,18.156666666666663,119
3976,1,19835.0,5.02,130
3977,9,83308.0,10.186666666666666,37
3978,1,15268.0,6.19,892
3979,12,301700.0,6.416666666666668,35
3980,1,149898.0,5.0,192
3981,1,24401.0,12.95,1014
3982,7,151503.0,14.149999999999997,126
3983,1,352748.0,8.12,277
3984,4,272788.0,4.99,665
3985,4,800660.0,7.8975,284
3986,21,383849.0,16.60285714285714,213
3987,70,3722239.0,15.71257142857143,114
3988,1,53535.0,11.92,1110
3989,6,101843.0,14.67666666666667,322
3990,12,196283.0,6.564166666666666,58
3991,5,102124.0,4.51,114
3992,5,77370.0,13.124,730
3993,42,502767.0,7.781190476190473,29
3994,12,227362.0,5.916666666666669,93
3995,5,226875.0,11.284,105
3996,7,11167.0,21.265714285714285,786
3997,33,1776111.0,16.96848484848485,50
3998,13,48780.0,9.900000000000002,872
3999,12,352888.0,9.246666666666666,717
4000,20,1081730.0,15.705999999999998,212
4001,1,14165.0,71.39,755
4002,10,88192.0,113.23,659
4003,2,167543.0,14.565,745
4004,25,121218.0,63.02039999999999,24
4005,14,176805.0,40.334285714285706,35
4006,15,64249.0,11.434666666666663,31
4007,9,523549.0,15.452222222222224,161
4008,3,20718.0,10.0,919
4009,8,145132.0,13.384999999999998,890
4010,11,195612.0,15.083636363636366,990
4011,2,184236.0,15.15,1092
4012,21,832363.0,6.5690476190476215,6
4013,17,675733.0,10.33705882352941,761
4014,5,397189.0,5.787999999999999,336
4015,15,263963.0,5.730666666666665,2
4016,14,242043.0,6.47714285714286,17
4017,8,582403.0,5.24,302
4018,4,27165.0,13.26,949
4019,21,205424.0,15.168095238095242,604
4020,38,1254828.0,14.955263157894732,526
4021,1,93693.0,8.96,1077
4022,5,76369.0,8.62,75
4023,3,159031.0,14.546666666666669,868
4024,1,79520.0,15.48,892
4025,5,261165.0,14.116,1035
4026,2,111007.0,12.365,799
4027,9,547055.0,11.151111111111112,31
4028,1,38575.0,15.8,1109
4029,2,44952.0,8.625,112
4030,49,1125011.0,6.954285714285716,33
4031,11,346297.0,6.959999999999999,617
4032,4,96032.0,13.46,604
4033,34,1033082.0,12.085000000000006,34
4034,3,114654.0,10.24,88
4035,4,166262.0,6.762499999999999,441
4036,8,686206.0,6.87625,10
4037,1,109622.0,5.0,657
4038,11,412670.0,15.187272727272727,33
4039,3,289950.0,9.896666666666668,64
4040,2,187896.0,13.23,407
4041,3,80291.0,21.536666666666665,961
4042,5,247346.0,10.658,31
4043,4,25819.0,16.94,174
4044,22,507935.0,13.55227272727273,885
4045,7,82466.0,15.73857142857143,520
4046,4,38456.0,4.96,348
4047,30,1216287.0,15.061666666666667,526
4048,13,843202.0,15.061538461538458,884
4049,12,914157.0,14.90333333333333,875
4050,8,293639.0,14.36125,595
4051,1,4190.0,7.99,682
4052,1,9496.0,5.04,805
4053,5,27452.0,19.358,186
4054,1,9835.0,17.19,1006
4055,4,418866.0,15.045000000000002,977
4056,26,440086.0,32.84961538461538,52
4057,6,151709.0,13.563333333333333,9
4058,1,53535.0,15.19,1060
4059,5,152291.0,15.654000000000002,7
4060,6,121590.0,20.065,2
4061,1,45189.0,7.76,465
4062,24,192652.0,13.621666666666668,1
4063,12,335475.0,13.206666666666663,74
4064,8,19952.0,15.43,325
4065,5,536402.0,8.98,11
4066,4,119652.0,22.42,279
4067,17,368005.0,21.249411764705883,6
4068,3,47378.0,20.18,18
4069,7,54432.0,20.391428571428573,28
4070,3,44780.0,20.13,9
4071,2,119670.0,10.4,17
4072,33,6681094.0,9.281212121212125,7
4073,5,570778.0,8.908000000000001,109
4074,3,260606.0,8.42,552
4075,1,9307.0,5.0,569
4076,5,506402.0,5.526,48
4077,19,457242.0,7.101052631578947,36
4078,11,1507805.0,7.413636363636363,10
4079,5,356652.0,15.312,98
4080,9,579677.0,13.488888888888887,6
4081,34,3962929.0,11.56588235294118,1
4082,24,251508.0,14.834999999999996,64
4083,5,563078.0,11.512,548
4084,4,123590.0,19.1775,431
4085,2,121244.0,8.82,990
4086,29,2333033.0,8.19448275862069,8
4087,5,240528.0,10.21,14
4088,8,121589.0,15.186250000000005,264
4089,4,28316.0,7.199999999999999,258
4090,1,45661.0,14.02,599
4091,2,177149.0,12.544999999999998,807
4092,9,232284.0,10.248888888888889,533
4093,69,2099790.0,8.540144927536232,13
4094,1,77157.0,8.17,60
4095,9,1090692.0,4.582222222222223,6
4096,1,32276.0,13.28,1055
4097,1,20937.0,15.04,1007
4098,5,291043.0,10.406,31
4099,1,13496.0,5.0,705
4100,26,791778.0,7.645384615384614,1
4101,150,4991598.0,6.7378666666666645,3
4102,2,62189.0,15.165,553
4103,1,16213.0,15.07,1057
4104,230,3641298.0,7.927913043478259,44
4105,22,118668.0,5.297272727272727,22
4106,3,369354.0,4.1866666666666665,13
4107,47,948317.0,5.708723404255319,2
4108,4,86031.0,13.0775,3
4109,9,274938.0,19.45888888888889,1
4110,1,52618.0,12.44,1049
4111,15,262222.0,5.243333333333334,3
4112,7,357365.0,14.012857142857143,808
4113,1,57472.0,21.66,958
4114,13,221747.0,19.241538461538465,16
4115,4,163056.0,5.0025,83
4116,9,302992.0,25.311111111111117,28
4117,3,171631.0,14.420000000000002,485
4118,14,1678783.0,25.47071428571428,56
4119,7,127819.0,10.948571428571428,336
4120,3,63205.0,14.023333333333332,678
4121,4,81198.0,5.015000000000001,416
4122,38,885043.0,6.036315789473685,14
4123,4,120559.0,3.12,7
4124,1,39362.0,17.15,179
4125,8,263127.0,26.3325,367
4126,1,43299.0,15.25,2
4127,28,871757.0,8.11357142857143,24
4128,2,81119.0,3.97,39
4129,3,66826.0,11.839999999999998,707
4130,1,27079.0,5.0,660
4131,1,275583.0,21.56,858
4132,4,59086.0,9.0125,599
4133,25,278877.0,8.726,156
4134,12,504031.0,6.314999999999999,45
4135,5,155867.0,14.932000000000002,961
4136,2,87307.0,6.15,490
4137,5,362457.0,7.1240000000000006,2
4138,1,50433.0,5.01,361
4139,2,102984.0,5.235,486
4140,13,746716.0,6.056923076923075,331
4141,3,186795.0,3.693333333333333,23
4142,2,121601.0,3.75,84
4143,2,126433.0,5.27,601
4144,7,453747.0,5.004285714285714,307
4145,63,4101087.0,11.23333333333333,6
4146,12,760731.0,13.789166666666668,72
4147,1,75669.0,5.0,306
4148,6,410551.0,4.585,60
4149,3,107496.0,7.289999999999999,322
4150,38,2543841.0,14.091315789473688,1
4151,2,138566.0,15.33,27
4152,2,145504.0,10.69,185
4153,6,456976.0,4.253333333333333,127
4154,2,70063.0,15.995,863
4155,1,81984.0,5.0,278
4156,17,1615468.0,9.054117647058824,22
4157,20,1596061.0,13.485000000000005,8
4158,9,755872.0,6.721111111111112,2
4159,11,1025008.0,12.72181818181818,120
4160,11,989339.0,5.238181818181817,2
4161,3,288260.0,7.899999999999999,2
4162,11,1076740.0,9.166363636363636,0
4163,5,575552.0,13.348,55
4164,11,1268756.0,11.761818181818182,132
4165,7,687677.0,18.837142857142855,367
4166,1,125976.0,15.63,217
4167,5,626623.0,4.3020000000000005,83
4168,6,531440.0,15.931666666666668,244
4169,7,138865.0,14.618571428571428,1
4170,1,36661.0,5.01,618
4171,1,24402.0,9.97,784
4172,1,44662.0,5.0,248
4173,21,769866.0,9.25333333333333,100
4174,4,114757.0,8.4225,24
4175,12,233156.0,6.954166666666667,74
4176,17,652809.0,14.775882352941172,4
4177,4,89063.0,10.0925,556
4178,1,18331.0,5.02,474
4179,2,109968.0,4.995,385
4180,1,28315.0,4.99,8
4181,6,186693.0,7.78,336
4182,4,91881.0,6.334999999999999,164
4183,2,69732.0,4.99,174
4184,9,117747.0,23.926666666666662,5
4185,21,484876.0,9.549047619047624,157
4186,1,14157.0,4.99,19
4187,1,29724.0,5.0,311
4188,8,183896.0,6.543749999999999,15
4189,84,2556099.0,8.886428571428565,16
4190,1,43535.0,5.01,187
4191,4,123938.0,6.5275,2
4192,3,52497.0,7.603333333333334,16
4193,1,29008.0,5.0,23
4194,19,171807.0,5.589473684210525,15
4195,9,195755.0,8.542222222222223,52
4196,13,175156.0,5.569230769230769,184
4197,10,338456.0,5.865999999999999,140
4198,3,61149.0,6.56,156
4199,3,113330.0,6.323333333333333,208
4200,1,32441.0,5.01,223
4201,5,197205.0,7.4060000000000015,175
4202,1,24055.0,5.0,315
4203,1,109441.0,15.77,742
4204,2,47102.0,7.11,36
4205,3,283286.0,12.533333333333331,532
4206,1,99205.0,12.46,854
4207,3,283284.0,7.84,206
4208,1,123094.0,5.0,255
4209,1,94724.0,5.0,556
4210,3,322039.0,9.013333333333334,17
4211,4,402953.0,6.5975,27
4212,2,241670.0,5.0,90
4213,2,256181.0,10.01,174
4214,1,117315.0,15.6,918
4215,5,196543.0,6.215999999999999,341
4216,2,303134.0,6.285,528
4217,6,239022.0,8.748333333333333,498
4218,3,166117.0,9.92,213
4219,1,76370.0,6.42,709
4220,27,659903.0,5.8848148148148125,3
4221,7,555637.0,7.054285714285713,96
4222,2,226842.0,8.07,504
4223,59,3063626.0,10.02542372881356,31
